C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_45_991.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_45_991.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_45_991.jpg, 0, 0, 0, 7.848252E-05
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_46_093.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_46_093.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_46_093.jpg, 0, 0, 0, 7.826414E-05
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_46_196.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_46_196.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_46_196.jpg, 0, 0, 0, 8.063197E-05
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_46_300.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_46_300.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_46_300.jpg, 0, 0, 0, 7.798664E-05
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_46_405.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_46_405.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_46_405.jpg, 0, 0, 0, 7.860968E-05
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_46_505.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_46_505.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_46_505.jpg, 0, 0, 0, 7.823152E-05
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_46_606.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_46_606.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_46_606.jpg, -0.2406786, 0.2406786, 0, 0.1410059
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_46_707.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_46_707.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_46_707.jpg, -0.1646388, 0.5448456, 0, 0.5785959
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_46_811.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_46_811.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_46_811.jpg, 0, 0.8412306, 0, 1.452397
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_46_916.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_46_916.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_46_916.jpg, -0.2087703, 1, 0, 2.63102
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_47_017.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_47_017.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_47_017.jpg, -0.4169883, 1, 0, 3.784413
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_47_117.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_47_117.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_47_117.jpg, -0.1144581, 1, 0, 4.955253
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_47_220.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_47_220.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_47_220.jpg, 0, 1, 0, 6.108095
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_47_326.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_47_326.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_47_326.jpg, -0.2478891, 1, 0, 7.46854
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_47_426.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_47_426.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_47_426.jpg, -0.2634951, 1, 0, 8.572935
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_47_531.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_47_531.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_47_531.jpg, 0, 1, 0, 9.689475
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_47_634.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_47_634.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_47_634.jpg, -0.1693851, 1, 0, 10.79378
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_47_739.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_47_739.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_47_739.jpg, -0.4676045, 1, 0, 11.92564
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_47_843.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_47_843.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_47_843.jpg, -0.2363409, 1, 0, 12.88202
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_47_947.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_47_947.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_47_947.jpg, -0.2358372, 1, 0, 13.99701
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_48_049.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_48_049.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_48_049.jpg, -0.4796689, 1, 0, 15.31136
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_48_153.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_48_153.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_48_153.jpg, -0.1849638, 1, 0, 16.09005
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_48_254.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_48_254.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_48_254.jpg, 0, 1, 0, 17.3723
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_48_356.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_48_356.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_48_356.jpg, 0, 1, 0, 18.21392
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_48_459.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_48_459.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_48_459.jpg, -0.0666444, 1, 0, 19.39765
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_48_561.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_48_561.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_48_561.jpg, -0.3600699, 1, 0, 20.23329
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_48_663.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_48_663.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_48_663.jpg, -0.1515402, 1, 0, 21.29556
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_48_767.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_48_767.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_48_767.jpg, 0, 1, 0, 22.46102
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_48_869.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_48_869.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_48_869.jpg, -0.1114824, 1, 0, 23.41704
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_48_972.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_48_972.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_48_972.jpg, -0.4034907, 1, 0, 24.31927
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_49_077.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_49_077.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_49_077.jpg, -0.5676742, 1, 0, 25.07041
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_49_182.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_49_182.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_49_182.jpg, -0.2709751, 1, 0, 26.01468
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_49_286.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_49_286.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_49_286.jpg, 0, 1, 0, 27.13894
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_49_391.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_49_391.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_49_391.jpg, 0, 1, 0, 28.06751
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_49_492.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_49_492.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_49_492.jpg, -0.0578085, 1, 0, 28.99136
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_49_593.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_49_593.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_49_593.jpg, 0, 1, 0, 29.90796
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_49_692.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_49_692.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_49_692.jpg, 0, 1, 0, 30.19042
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_49_796.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_49_796.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_49_796.jpg, 0, 1, 0, 30.19029
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_49_901.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_49_901.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_49_901.jpg, -0.2956356, 1, 0, 30.16897
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_50_006.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_50_006.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_50_006.jpg, -0.09741572, 1, 0, 30.19134
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_50_111.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_50_111.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_50_111.jpg, 0, 1, 0, 30.18962
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_50_213.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_50_213.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_50_213.jpg, 0, 1, 0, 30.19022
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_50_318.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_50_318.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_50_318.jpg, -0.1398846, 1, 0, 30.18528
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_50_422.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_50_422.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_50_422.jpg, -0.1960326, 1, 0, 30.18734
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_50_525.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_50_525.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_50_525.jpg, 0, 1, 0, 30.18887
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_50_629.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_50_629.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_50_629.jpg, 0, 1, 0, 30.19024
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_50_734.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_50_734.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_50_734.jpg, -0.2611797, 1, 0, 30.17487
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_50_839.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_50_839.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_50_839.jpg, 0, 1, 0, 30.18943
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_50_940.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_50_940.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_50_940.jpg, 0, 1, 0, 30.19016
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_51_041.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_51_041.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_51_041.jpg, -0.2439192, 1, 0, 30.17738
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_51_143.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_51_143.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_51_143.jpg, 0, 1, 0, 30.18934
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_51_249.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_51_249.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_51_249.jpg, 0, 1, 0, 30.19041
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_51_349.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_51_349.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_51_349.jpg, 0, 1, 0, 30.19035
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_51_455.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_51_455.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_51_455.jpg, 0, 1, 0, 30.19031
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_51_556.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_51_556.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_51_556.jpg, -0.2213577, 1, 0, 30.1771
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_51_658.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_51_658.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_51_658.jpg, 0, 1, 0, 30.18982
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_51_760.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_51_760.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_51_760.jpg, 0, 1, 0, 30.19016
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_51_865.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_51_865.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_51_865.jpg, 0, 1, 0, 30.19027
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_51_970.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_51_970.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_51_970.jpg, -0.2268969, 1, 0, 30.17729
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_52_075.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_52_075.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_52_075.jpg, -0.1814424, 1, 0, 30.18871
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_52_176.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_52_176.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_52_176.jpg, 0, 1, 0, 30.18927
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_52_277.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_52_277.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_52_277.jpg, 0, 1, 0, 30.19016
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_52_383.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_52_383.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_52_383.jpg, -0.07780261, 1, 0, 30.18939
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_52_487.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_52_487.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_52_487.jpg, -0.177153, 1, 0, 30.1884
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_52_593.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_52_593.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_52_593.jpg, 0, 1, 0, 30.18959
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_52_695.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_52_695.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_52_695.jpg, 0, 1, 0, 30.19016
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_52_798.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_52_798.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_52_798.jpg, -0.152088, 1, 0, 30.1851
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_52_904.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_52_904.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_52_904.jpg, -0.268656, 1, 0, 30.17993
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_53_008.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_53_008.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_53_008.jpg, 0, 1, 0, 30.18876
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_53_112.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_53_112.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_53_112.jpg, 0, 1, 0, 30.19013
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_53_215.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_53_215.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_53_215.jpg, -0.1631775, 1, 0, 30.18467
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_53_321.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_53_321.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_53_321.jpg, -0.08279014, 1, 0, 30.19057
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_53_423.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_53_423.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_53_423.jpg, 0, 1, 0, 30.19006
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_53_525.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_53_525.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_53_525.jpg, 0, 1, 0, 30.19029
C:\Butun dersler\CVI\Milestone\collected_data\IMG\center_2026_04_06_14_05_53_627.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\left_2026_04_06_14_05_53_627.jpg, C:\Butun dersler\CVI\Milestone\collected_data\IMG\right_2026_04_06_14_05_53_627.jpg, 0, 1, 0, 30.19028
